	pex3Δ-1	pex3Δ-2	pex3Δ-3	pex3Δmsp1Δ-1	pex3Δmsp1Δ-2	pex3Δmsp1Δ-3	log$_2$(Fold Change)	p-val	padj	-log$_1$$_0$(p-value)	Cohen's $\mathit{d}$
VPS52	337.591	362.565	290.593	346.86	360.96	263.839	-0.028069511666463026	0.8715296680898399	0.999944336130877	0.059717824310273525	0.1407249348436493
VPS72	221.879	162.603	159.341	259.494	134.735	257.127	0.260309098173651	0.478821575893594	0.999944336130877	0.31982628833995386	0.6370920916995126
VPS60	261.258	183.854	204.843	189.864	197.488	220.041	-0.09770955376998876	0.5982279986789565	0.999944336130877	0.2231332646794678	0.4666451720893073
RIB3	445.537	434.478	477.852	567.596	496.884	595.177	0.28954293394684355	0.03483475964500934	0.999944336130877	1.4579871816905217	2.564115062009187
PKH1	763.904	725.465	499.289	568.029	607.011	551.209	-0.2041546108879471	0.35747920081636625	0.999944336130877	0.4467492216487955	0.8483455355397802
MZM1	844.297	951.949	854.16	791.851	967.828	853.559	-0.020374850781100323	0.8512466463610712	0.999944336130877	0.06994458605683841	0.1632885658402385
RSM28	12754.7	10479.0	11339.2	11171.5	10397.4	11332.7	-0.07148387926993836	0.4842548757076039	0.999944336130877	0.31492599790415826	0.6286994484763075
VPS3	72.4616	84.2038	59.47	68.4716	90.0596	61.9682	0.028839344960117617	0.9020202269770177	0.999944336130877	0.044783723693078405	0.10704849109805332
PUF6	924.166	774.417	775.739	911.858	815.264	658.854	-0.0524537286865479	0.7570824590973495	0.999944336130877	0.12085681590197507	0.2704648873423444
ITR1	1047.81	736.274	1190.87	1118.79	810.195	2414.91	0.546121869917742	0.42116876032836353	0.999944336130877	0.3755438495477133	0.7311205671374322
SEC20	2622.16	2482.7	1427.85	1991.26	3139.13	1513.77	0.02440521863243733	0.9545218929274607	0.999944336130877	0.02021410617178062	0.049548268489863406
LCD1	101.885	95.4547	75.1468	122.535	89.2064	84.7099	0.12161036810269621	0.6085335621488164	0.999944336130877	0.2157154643458687	0.45306755481413635
RPL37B	2215.94	1670.03	1643.83	2269.86	1979.26	1857.38	0.14311841971848366	0.43736206307289677	0.999944336130877	0.35915889050880395	0.7037152855897516
SAM2	3511.44	3247.11	3672.35	3469.13	3922.75	3435.29	0.05379255935668321	0.5453593503530462	0.999944336130877	0.263317236352741	0.5388343906715968
PSP1	334.853	470.242	330.039	371.552	451.914	336.107	0.030731032112748496	0.8938518846781903	0.999944336130877	0.048734439812785545	0.11604520596252549
YDR506C	412.635	398.08	345.158	335.271	475.708	266.744	-0.10099647296766381	0.7083556204026635	0.999944336130877	0.14974865586421462	0.3280902705317811
GIN4	1635.76	1776.81	1979.27	1926.79	2335.05	2151.39	0.2502734620577455	0.09229591790231183	0.999944336130877	1.034817506684865	1.7991184990573508
GNP1	1980.69	1558.37	2008.94	1756.19	1765.89	2413.85	0.09750629128366975	0.6473706924582509	0.999944336130877	0.18884696571776236	0.4031387884456127
SMT3	648.751	779.485	683.695	854.453	768.461	884.414	0.2475880364823819	0.06533558172623605	0.999944336130877	1.1848502377331496	2.0578198978557896
ACN9	1437.82	1202.04	832.034	1064.22	1126.1	819.975	-0.20581802794022203	0.4836604674463766	0.999944336130877	0.3154594087280009	0.6296140840678346
EMI1	80.3088	71.2558	75.7471	81.7642	67.2034	90.903	0.07758439971199353	0.6008261640917829	0.999944336130877	0.22125116343186407	0.463208141717766
GRX2	5433.03	5241.47	3103.14	4086.73	4713.05	3215.41	-0.19746932459347313	0.5337760707575985	0.999944336130877	0.2726408995834914	0.5552861264799719
YDR514C	482.499	558.68	503.211	492.665	543.685	493.903	-0.013266921409073262	0.8757293221954484	0.999944336130877	0.057630108492068594	0.13607038179261458
SLF1	1010.2	781.24	757.397	1068.26	975.283	754.893	0.13478163889293876	0.5358648565110604	0.999944336130877	0.27094472424728705	0.5523008692453323
EMI2	1500.27	1613.18	2225.55	1894.71	1688.75	2082.81	0.08582979933912874	0.687888200934426	0.999944336130877	0.16248213976251877	0.35287438864967263
GRH1	103.619	382.09	153.519	117.959	313.946	112.691	-0.2311442178077465	0.7853786025588226	0.999944336130877	0.10492093514762106	0.23775887751508873
EUG1	2643.67	3319.07	2405.66	2413.87	3635.87	2159.89	-0.027634609801870293	0.9254633288442434	0.999944336130877	0.033640785334760025	0.0813128201990972
FPR2	730.447	764.461	690.154	1013.99	1341.45	977.463	0.6091051141832886	0.03135216591458494	0.999944336130877	1.5037324512523942	2.65426305132312
AGE1	107.512	223.663	101.501	122.103	178.919	99.7536	-0.11049242135861399	0.8293132526732717	0.999944336130877	0.08128139440679692	0.18786375252612883
QCR7	4940.74	3309.13	3682.6	4207.36	3049.81	5357.76	0.08023949160455049	0.7973911304140746	0.999944336130877	0.0983285994155952	0.22401770439627164
HSP31	2228.44	2128.12	2320.13	1922.66	2749.4	1885.97	-0.0258705557591362	0.8971496270673783	0.999944336130877	0.04713511906234979	0.11241099745288774
STL1	682.13	435.195	750.667	514.482	552.233	881.166	0.06041726647813086	0.8684026557557304	0.999944336130877	0.0612788570528371	0.1441943384802519
PAD1	28.8991	24.1324	22.0545	21.5584	19.7629	31.5372	-0.04344664479195948	0.8678146072513488	0.999944336130877	0.06157304400253663	0.1448471337474666
FDC1	384.927	349.357	456.238	409.86	356.321	541.991	0.13595795972251973	0.5702524451539891	0.999944336130877	0.24393284385997985	0.5042844051830091
YRF1-1	367.097	351.698	289.654	426.54	375.228	352.022	0.19424253980411266	0.20830889197400498	0.999944336130877	0.681292191152492	1.2237194024471958
IRC22	1217.68	1076.26	927.03	1129.95	1285.92	1048.31	0.10501867137631672	0.49865479515985617	0.999944336130877	0.30220000034483735	0.6067981267759601
WBP1	1576.81	1273.74	1346.58	1163.93	1397.63	1210.95	-0.15387842430916565	0.2890986549365663	0.999944336130877	0.5389539289277026	0.9970265018366696
GIM4	301.93	272.234	282.607	277.88	240.773	280.991	-0.09955179072769393	0.2886057476736883	0.999944336130877	0.5396950240460232	0.9982122868606714
YEA6	1508.64	1863.95	1778.64	1704.78	1425.62	2029.57	0.00244572070701899	0.9893288380419305	0.999944336130877	0.004659331446250625	0.011617779671356724
YEL007W	533.775	285.886	360.796	617.53	327.67	608.238	0.3961191724322546	0.35919853164646204	0.999944336130877	0.4446654473364215	0.8449513179104545
GLC3	1793.79	1872.84	2625.25	2068.02	2193.16	2155.2	0.02826843001842604	0.8842417279283279	0.999944336130877	0.05342899431432478	0.12665254033177964
UBC8	1257.53	1783.57	1574.59	1414.13	1567.26	1593.25	-0.012888117245613579	0.9370588764917449	0.999944336130877	0.028233121030926324	0.06862241223405798
VAC8	5703.82	5623.9	6299.19	5887.28	6060.74	5729.15	0.004107734955337631	0.946260114859542	0.999944336130877	0.02398946516245884	0.05856727104782472
EDC3	677.184	466.315	473.146	551.55	483.677	561.024	-0.018315387630462247	0.9306073889099435	0.999944336130877	0.031233503543481773	0.07568025735064737
GTT3	3823.2	3078.74	4912.06	3861.97	3402.78	5395.16	0.09976963153065511	0.7434611083381002	0.999944336130877	0.12874174519976805	0.2863955422289657
EAF5	470.095	287.894	229.788	472.027	369.607	355.456	0.27727433988308203	0.43850268248375035	0.999944336130877	0.35802774554918987	0.7018163183842898
YEL020C	871.107	837.012	674.144	908.596	1093.98	568.981	0.11030943777215446	0.722076441980717	0.999944336130877	0.14141682379726775	0.311678236586114
TIM9	1849.01	1289.51	574.198	1169.79	922.92	858.529	-0.33115498007466443	0.541654081696866	0.999944336130877	0.26627797982895407	0.5440699219845327
GEA2	76.8646	108.607	80.5822	98.5082	105.823	75.5948	0.07332748365851842	0.7498724027834403	0.999944336130877	0.1250126292502193	0.27888125655440027
RIP1	5350.16	5990.48	7749.79	6048.8	5152.6	7642.22	-0.018773454854242942	0.9397119994767924	0.999944336130877	0.027005227467005014	0.06572182239034594
SNU13	272.82	201.43	164.481	232.622	295.672	122.953	0.027996349976843908	0.9475922276656408	0.999944336130877	0.02337851010183358	0.05711249737730994
ECM10	13786.8	16355.3	13804.7	13781.8	14906.9	13560.0	-0.05685116880684315	0.5832276417899998	0.999944336130877	0.2341619010268712	0.4866796235492638
SPF1	13388.9	13641.3	13957.0	13109.2	14663.7	13461.2	0.008664481740185668	0.876869165768525	0.999944336130877	0.05706520118761039	0.13480802671580028
MCM3	446.102	262.17	323.81	483.224	372.833	411.983	0.29704265669137137	0.2797695991064782	0.999944336130877	0.5531994794711314	1.019802017779556
HYP2	8364.3	7358.33	8852.46	8818.27	7395.88	9490.7	0.06484389322429383	0.6454486562832149	0.999944336130877	0.19013829898972429	0.4055668709493525
ANP1	2004.53	1575.68	1731.76	1669.62	1764.39	1809.02	-0.01884619810227153	0.87013730429969	0.999944336130877	0.06041221198515338	0.14226936120624803
RAD23	258.463	181.203	269.752	260.051	236.363	266.027	0.10398976564784411	0.5784418754652233	0.999944336130877	0.2377402744528533	0.49314235579013077
UTR4	867.977	809.37	1060.96	961.071	1074.44	1099.97	0.19540257671358194	0.203434324091521	0.999944336130877	0.6915757696732805	1.2400854044595113
CYC7	5102.85	6754.64	5006.05	5207.72	5694.35	5686.67	-0.023703108743572864	0.8841019824069545	0.999944336130877	0.0534976356181333	0.12680697699719143
UTR2	560.382	347.76	141.378	587.206	546.141	352.317	0.5013782113258995	0.36072779262554816	0.999944336130877	0.44282039574950033	0.8419443784638341
GDA1	2251.3	1306.58	1718.11	1727.79	1505.24	2016.97	-0.0071244073595825436	0.97911221861508	0.999944336130877	0.009167529716460367	0.02274341171341209
YEL043W	2397.0	2243.57	1903.49	2067.69	2521.15	1694.65	-0.058619886944750385	0.7718533839768758	0.999944336130877	0.11246518745831702	0.2533299591263714
IES6	465.63	166.914	209.925	475.057	261.258	385.523	0.413168851242677	0.4523233572689347	0.999944336130877	0.34455098538895257	0.6791175331616495
YEL047C	2543.21	2077.81	3275.03	2546.57	2855.02	2910.1	0.07401072186758026	0.7245098272895125	0.999944336130877	0.1399557193595948	0.3087835658961363
RML2	7621.47	7815.51	9492.37	8958.61	6961.46	9477.01	0.026817367387870297	0.8800916893553679	0.999944336130877	0.05547208000125352	0.13124129381649668
VMA8	1350.97	1304.75	1131.68	1064.87	1066.87	1035.43	-0.25801349004432556	0.03757000484766545	0.999944336130877	1.4251587488995054	2.500447665760934
AFG1	3712.03	4868.85	4503.56	4683.14	4348.58	4461.84	0.04441884419659995	0.7206161101807852	0.999944336130877	0.14229603296503388	0.31341766516192876
POL5	1169.64	1163.72	989.565	1374.53	1306.64	813.717	0.07279207868775324	0.7737068562116962	0.999944336130877	0.1114235546200874	0.25118961269253
HAT2	633.763	430.979	559.615	539.708	507.788	584.265	0.006561022968291537	0.9707463479174926	0.999944336130877	0.012894234654965461	0.03185744225739392
PCM1	1947.65	2169.44	3020.21	2531.95	2482.3	2970.1	0.16179654955719908	0.4787181997706499	0.999944336130877	0.3199200613216526	0.6372524812550013
SOM1	56.9632	38.0642	46.8957	55.568	32.5321	76.5157	0.21399338619704744	0.6133840995699967	0.999944336130877	0.21226748619264799	0.44672716053652534
PRB1	2583.06	3269.19	2793.71	2900.89	4209.39	2943.05	0.21757538271579765	0.3791157098811475	0.999944336130877	0.42122821880930483	0.8066387097770229
NPR2	477.848	343.667	415.913	409.326	410.555	419.144	0.0018607131245212455	0.9897357481437496	0.999944336130877	0.004480743222728757	0.01117473811633695
MNN1	1641.98	1041.96	1276.13	1270.56	1198.33	1416.5	-0.027466514371167948	0.900003771871553	0.999944336130877	0.045755670450042564	0.10926788475856648
NOP16	40.4087	35.108	24.7853	32.9412	40.1755	35.9121	0.12035890053925034	0.5950843598886614	0.999944336130877	0.22542146378882616	0.4708166137585846
PMI40	5525.67	4957.22	6090.41	5866.64	6581.99	6491.53	0.19258762422546333	0.11779746454680093	0.999944336130877	0.9288640571311217	1.622722421912344
FMP52	5588.84	6873.59	7527.03	6277.36	5977.35	8467.42	0.05193280403425916	0.8135388314457678	0.999944336130877	0.0896217126962239	0.20566728886925947
YND1	591.742	503.208	619.101	644.707	559.855	655.804	0.11817644241574456	0.35137127218103587	0.999944336130877	0.4542337489399458	0.8605217908103505
NUG1	1267.46	956.988	928.535	1127.99	1046.31	1057.7	0.03570980665450941	0.8248748115611133	0.999944336130877	0.0836119578424023	0.19286155735736119
TMA20	153.01	167.806	180.304	224.756	188.912	183.183	0.2522146991911304	0.10394323031022487	0.999944336130877	0.9832037904561478	1.7126227040611788
SEC3	1493.26	2037.44	1351.73	1523.84	2062.67	834.679	-0.14316495124301204	0.7281313561028866	0.999944336130877	0.13779026617510698	0.3044841626639168
NTF2	646.766	549.31	797.06	815.034	650.384	847.351	0.21458102174641247	0.32216880278965193	0.999944336130877	0.4919165167792512	0.9215037267636212
PRE1	1134.64	1357.48	1559.1	1408.5	1549.48	1399.06	0.10499192586907827	0.48267746038152415	0.999944336130877	0.3163429809834202	0.6311285590703496
HEM14	5585.84	5022.67	6068.43	5465.88	4701.58	6192.71	-0.027666857895084603	0.8506858641411154	0.999944336130877	0.07023078381260978	0.1639145028271201
FAA2	539.745	333.302	388.269	423.346	430.218	483.349	0.08397582248802342	0.7162512915700283	0.999944336130877	0.14493458188845512	0.3186269638196192
AFG3	10822.2	9863.37	11724.8	10752.4	9460.99	11615.3	-0.026127710709520892	0.8257403744496299	0.999944336130877	0.08315648012250117	0.1918862176693723
ISC1	647.128	683.353	735.04	739.982	676.489	718.56	0.047751289447627895	0.5040576774621407	0.999944336130877	0.29751976599425517	0.5987035379349797
GPA2	3589.14	4367.65	2587.59	3219.11	4373.23	2547.76	-0.05640238843002123	0.8645983425118418	0.999944336130877	0.06318560137078129	0.14841957002906164
RPN3	610.048	685.239	591.444	571.262	596.626	433.509	-0.23655773724602602	0.17770167845635845	0.999944336130877	0.7503084701075178	1.3337477982086272
SRB4	487.149	469.719	376.292	540.783	584.298	384.203	0.1790143647196763	0.4478166916842154	0.999944336130877	0.3488997227908272	0.6864572761482038
PRO3	2026.16	1493.51	2133.11	1978.92	1609.1	2170.47	0.026730005595857677	0.8977386357052107	0.999944336130877	0.0468500838145387	0.11176218679359821
YAT2	2926.0	1918.74	2619.59	2563.97	2044.75	2739.96	-0.022527639100084217	0.9207319761997939	0.999944336130877	0.0358667739268501	0.08649773858152993
GCD11	3753.95	3017.22	4772.72	4283.62	3154.78	4460.95	0.04375331092853206	0.8648284947673652	0.999944336130877	0.0630700094844905	0.14816381448599997
CHO1	1129.14	1230.73	1469.34	1909.76	1681.84	1793.89	0.4920308326082411	0.012558647912952109	0.999944336130877	1.9010571150217959	3.5180622077572727
GAL83	232.749	187.612	244.22	290.196	248.11	269.279	0.2811690666770006	0.08698544626210904	0.999944336130877	1.060553404126042	1.8426900352555053
SMB1	417.111	309.808	254.441	410.272	374.454	248.76	0.0746644717815086	0.8119940755163232	0.999944336130877	0.09044713945335106	0.20741707325193792
CHZ1	474.376	483.362	372.139	559.295	524.853	545.672	0.29341982225872143	0.054177083015172746	0.999944336130877	1.2661843818151761	2.203335959458137
YPT31	1140.11	1894.5	1307.72	1554.86	1454.69	1420.96	0.02900340899814486	0.9053810394663074	0.999944336130877	0.04316860476166249	0.10335161857359404
ZRG8	27.1602	26.854	18.6166	23.7652	23.3596	34.7058	0.17205895925404102	0.5457844302188759	0.999944336130877	0.26297885775823443	0.5382353518049251
YER034W	112.149	66.5055	55.551	66.9148	71.0038	75.258	-0.13572587115324936	0.7091882070944475	0.999944336130877	0.14923849478063705	0.32708990243083214
ARB1	1904.43	3016.57	1524.0	1865.94	2090.0	1683.92	-0.19252100798636376	0.5931797523489319	0.999944336130877	0.22681368163759816	0.4733508364704525
GLN3	446.608	197.328	287.028	413.938	234.826	457.871	0.24938217278029318	0.5890246615534567	0.999944336130877	0.2298665215925846	0.47889784466763646
YEN1	35.8358	42.0114	30.6084	53.2698	41.7962	32.4811	0.23392555009425273	0.4058344398873141	0.999944336130877	0.39165110067783826	0.7578871261309885
MXR1	881.123	813.17	836.528	873.141	956.228	791.034	0.050183233353971284	0.5944077681312749	0.999944336130877	0.22591552355013478	0.4717162691076205
SAH1	9075.67	8148.45	13228.6	10559.5	9613.56	12289.2	0.0921923491519942	0.7209681264594368	0.999944336130877	0.1420839347379426	0.3129982154201196
ERG28	5097.53	6387.51	5474.2	5941.09	6279.38	4935.9	0.016672815681917197	0.9116620071256754	0.999944336130877	0.04016614374101224	0.09644958498424809
SPO73	123.0	137.762	144.308	146.604	163.742	178.721	0.271860880360624	0.06702814817023256	0.999944336130877	1.1737427789735562	2.0382545096266544
SAP1	987.417	978.443	748.078	866.953	961.155	791.143	-0.05123344449523238	0.7500695617280806	0.999944336130877	0.12489845810995631	0.2786506364113106
CAJ1	6655.56	8130.99	5452.1	6001.99	8508.72	6069.14	0.02411940728965231	0.9247653555494915	0.999944336130877	0.03396844857699858	0.08207744063775775
ISD11	2766.01	2438.13	1635.24	2316.18	1996.76	1692.76	-0.18753313817507547	0.5062591142926715	0.999944336130877	0.2956271450091121	0.5954238884739191
TPA1	117.639	116.78	148.605	119.917	127.236	130.894	-0.018869187172748964	0.8869530567480403	0.999944336130877	0.052099365213132506	0.12365728090534345
RSM18	2907.72	3673.0	3792.59	3843.12	3331.1	3903.49	0.0947833617710058	0.5176875403756868	0.999944336130877	0.2859322874253347	0.5785653859922034
HOM3	928.155	2298.12	1049.91	833.453	1618.68	912.368	-0.3459317195799955	0.5790122373483209	0.999944336130877	0.2373122574181827	0.49237028250888815
PIC2	19185.2	19877.4	21430.7	21977.3	17687.9	22969.8	0.05019368637618094	0.704436242225825	0.999944336130877	0.15215830830699548	0.3328074683625233
GIP2	427.709	343.304	366.262	360.503	310.342	320.549	-0.19805071619914896	0.17439605498923647	0.999944336130877	0.7584633434618445	1.3467879265913678
HIS1	903.469	732.152	917.435	895.069	803.667	843.437	-0.00616297089164018	0.9582860188127773	0.999944336130877	0.018504848068757556	0.04544173028461374
RPL34A	3172.07	2790.73	3052.52	4149.62	2695.18	3417.65	0.18692458668681006	0.39307008030540536	0.999944336130877	0.405530012533986	0.7808240696381233
HMF1	1079.81	992.54	1040.87	1217.36	1070.29	1208.27	0.16726464039304048	0.0769527991225898	0.999944336130877	1.113775578283634	1.9338115166468104
PET117	1444.3	1284.23	1642.49	1472.91	1251.14	1772.79	0.04094157372885553	0.8302011893992499	0.999944336130877	0.08081664875903996	0.1868649604345739
CEM1	2650.63	3855.01	3297.73	3074.08	3139.04	3236.34	-0.05304588712272764	0.7538068069943328	0.999944336130877	0.12273994512105252	0.27428419297213036
HOR2	2119.44	2319.06	2584.75	2406.58	2371.94	2337.98	0.019029086508716184	0.8306942753696331	0.999944336130877	0.08055878241299327	0.18631046371297094
THO1	2145.26	1317.73	918.817	1728.24	1595.68	1466.71	0.12868945138445656	0.7306078464194118	0.999944336130877	0.13631566795991548	0.30154999386942777
ICL1	5698.18	3615.07	6062.87	4376.99	4727.92	4481.1	-0.17856967931007603	0.4813822970490964	0.999944336130877	0.31750988505238587	0.6331275721516335
RGI1	954.892	772.571	1154.98	816.677	1020.07	927.85	-0.060222887339666145	0.7692298181584313	0.999944336130877	0.11394388926627746	0.25636323284458157
ARG5,6	9196.66	12027.8	10378.2	10174.8	10102.8	9563.83	-0.08272932421032579	0.5246688053371354	0.999944336130877	0.2801147564090242	0.5684006209851755
RNR1	915.974	744.011	662.668	900.001	651.719	839.486	0.04196478782168203	0.8393444817195506	0.999944336130877	0.07605976050008803	0.17659986015400347
ALD5	14893.1	18497.3	16922.1	14458.7	17029.4	15192.5	-0.108093773550472	0.4022431757806693	0.999944336130877	0.39551131514922827	0.7642780057809356
RPS24A	2862.33	2464.51	2917.57	3133.89	2885.57	2587.57	0.062099244536646274	0.6004782046265663	0.999944336130877	0.2215027514287627	0.46366789457558594
YER077C	1511.6	1334.09	1114.04	1264.54	1302.4	910.568	-0.18734822769208537	0.3971207872483087	0.999944336130877	0.4010773792394387	0.7734775739851436
ICP55	6103.82	7201.42	7158.2	6714.66	7188.4	6853.3	0.020504774170615546	0.8125107433856084	0.999944336130877	0.09017088787248503	0.20683170043889185
YER079W	199.235	125.332	709.444	201.881	116.733	538.885	-0.27004463943688434	0.8060760984695599	0.999944336130877	0.09362395622798354	0.21413146547958709
AIM9	15716.9	20827.4	17132.6	15954.9	17279.8	14667.3	-0.16421546153852107	0.3207363091933591	0.999944336130877	0.4938518726574015	0.9246227831970043
SER3	840.465	468.467	830.483	662.497	520.421	945.46	-0.007461964844168003	0.9842228517921915	0.999944336130877	0.006906555688814165	0.017177567166981687
UTP7	995.1	985.138	643.944	852.332	1162.62	582.608	-0.014710707711714902	0.9673044202640066	0.999944336130877	0.014436827638749964	0.03560854124446012
GET2	1661.81	1383.17	945.697	1254.77	1365.88	1064.26	-0.11500413032714642	0.6757069865573917	0.999944336130877	0.17024159060938	0.36780951275346135
ILV1	5789.28	8022.85	7546.18	6842.11	6992.41	6954.95	-0.038944517628108646	0.7943821343492388	0.999944336130877	0.09997053168386101	0.22745222588066877
SBH1	1627.73	1155.37	548.849	864.282	1756.45	691.463	-0.008578706846600549	0.9891299210538044	0.999944336130877	0.004746660585858837	0.011834360976053306
AIM10	6063.23	6963.82	7104.0	6488.1	6476.36	6941.54	-0.01621907400995494	0.8452190991201155	0.999944336130877	0.0730306979084617	0.17002274888905652
PTC2	686.529	598.566	843.804	737.691	665.802	949.485	0.14438032508639723	0.5390394953254674	0.999944336130877	0.26837941297001067	0.5477795165608805
TRP2	2029.52	1918.86	2328.92	1964.13	2031.29	2253.13	-0.006622713071424191	0.9522579849528764	0.999944336130877	0.021245376969528003	0.05201886375680629
MET6	8410.12	7639.08	10961.6	9280.95	8515.54	10627.1	0.07355241367034404	0.7098729684728688	0.999944336130877	0.14881936117840566	0.32626759120667115
TSC11	1200.53	1468.41	1437.04	1361.32	1337.25	1656.29	0.08489973964606978	0.5663905137554955	0.999944336130877	0.24688402907913257	0.5095760139045891
AIM11	649.46	714.367	644.508	788.65	556.167	610.532	-0.03857380828269465	0.8224516012078738	0.999944336130877	0.08488964954431158	0.1955939075128038
PUP3	467.198	531.819	668.566	635.763	676.615	578.809	0.1815334536606662	0.3205350177634076	0.999944336130877	0.49412451781235756	0.9250620920942715
UBP9	40.4743	37.1078	20.2711	37.2553	30.8766	14.7816	-0.23901200983607368	0.6152741944706329	0.999944336130877	0.21093129949677034	0.44426499576898754
PRS2	889.111	577.282	695.795	853.113	462.139	965.236	0.07685060934755358	0.8350830089177436	0.999944336130877	0.07827035263241133	0.181379771480838
AST2	4100.05	3081.17	3463.33	3490.41	3335.01	3178.61	-0.08953367194342526	0.5294900217117897	0.999944336130877	0.2761422197988778	0.5614378804979773
